asset,offset_seconds,depth,threshold_bps,month,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units
SOL,5,100,55,2026-03,1852,1004,848,39,54.2117,8.2496,156
SOL,5,100,55,2026-04,967,530,437,21,54.8087,9.413,93
SOL,5,100,55,2026-05,882,448,434,23,50.7937,1.547,14
SOL,5,100,55,2026-06,1504,825,679,24,54.8537,9.555,146
SOL,5,100,60,2025-12,278,161,117,5,57.9137,15.5477,44
SOL,5,100,60,2026-01,1162,602,560,23,51.8072,3.5443,42
SOL,5,100,60,2026-02,2265,1238,1027,44,54.6578,9.1382,211
SOL,5,100,60,2026-03,1613,874,739,32,54.1847,8.2067,135
SOL,5,100,60,2026-04,823,448,375,15,54.435,8.7112,73
SOL,5,100,60,2026-05,751,389,362,18,51.7976,3.5111,27
SOL,5,100,60,2026-06,1326,736,590,19,55.5053,10.855,146
SOL,5,100,65,2025-12,230,136,94,4,59.1304,17.9487,42
SOL,5,100,65,2026-01,1061,556,505,22,52.4034,4.7091,51
SOL,5,100,65,2026-02,2023,1109,914,39,54.8196,9.4568,195
SOL,5,100,65,2026-03,1391,758,633,25,54.4932,8.8277,125
SOL,5,100,65,2026-04,703,380,323,11,54.0541,7.9832,57
SOL,5,100,65,2026-05,618,326,292,13,52.7508,5.3883,34
SOL,5,100,65,2026-06,1182,646,536,18,54.6531,9.1667,110
SOL,5,100,70,2025-12,186,105,81,1,56.4516,12.8342,24
SOL,5,100,70,2026-01,957,507,450,19,52.9781,5.8402,57
SOL,5,100,70,2026-02,1800,995,805,35,55.2778,10.3542,190
SOL,5,100,70,2026-03,1201,653,548,22,54.3714,8.5854,105
SOL,5,100,70,2026-04,607,322,285,10,53.0478,5.9968,37
SOL,5,100,70,2026-05,510,267,243,11,52.3529,4.6065,24
SOL,5,100,70,2026-06,1059,583,476,17,55.0519,9.9442,107
SOL,5,100,75,2025-12,156,89,67,1,57.0513,14.0127,22
SOL,5,100,75,2026-01,849,441,408,16,51.9435,3.815,33
SOL,5,100,75,2026-02,1614,894,720,32,55.3903,10.5711,174
SOL,5,100,75,2026-03,1035,552,483,17,53.3333,6.5589,69
SOL,5,100,75,2026-04,535,280,255,9,52.3364,4.5956,25
SOL,5,100,75,2026-05,435,229,206,10,52.6437,5.1685,23
SOL,5,100,75,2026-06,956,522,434,16,54.6025,9.0535,88
SOL,5,100,80,2025-12,129,73,56,1,56.5891,13.0769,17
SOL,5,100,80,2026-01,763,397,366,12,52.0315,4,31
SOL,5,100,80,2026-02,1462,808,654,29,55.2668,10.3286,154
SOL,5,100,80,2026-03,933,504,429,14,54.0193,7.9197,75
SOL,5,100,80,2026-04,460,238,222,7,51.7391,3.4261,16
SOL,5,100,80,2026-05,375,200,175,9,53.3333,6.5104,25
SOL,5,100,80,2026-06,860,469,391,14,54.5349,8.9245,78
SOL,5,100,85,2025-12,121,68,53,1,56.1983,12.2951,15
SOL,5,100,85,2026-01,678,353,325,12,52.0649,4.058,28
SOL,5,100,85,2026-02,1317,728,589,22,55.2771,10.3809,139
SOL,5,100,85,2026-03,825,447,378,13,54.1818,8.2339,69
SOL,5,100,85,2026-04,401,201,200,7,50.1247,0.2451,1
SOL,5,100,85,2026-05,316,164,152,9,51.8987,3.6923,12
SOL,5,100,85,2026-06,766,416,350,12,54.3081,8.4833,66
SOL,5,100,90,2025-12,111,63,48,1,56.7568,13.3929,15
SOL,5,100,90,2026-01,602,313,289,10,51.9934,3.9216,24
SOL,5,100,90,2026-02,1221,673,548,20,55.1188,10.0725,125
SOL,5,100,90,2026-03,755,403,352,11,53.3775,6.658,51
SOL,5,100,90,2026-04,358,183,175,7,51.1173,2.1918,8
SOL,5,100,90,2026-05,256,136,120,4,53.125,6.1538,16
SOL,5,100,90,2026-06,694,377,317,12,54.3228,8.4986,60
SOL,5,100,95,2025-12,94,51,43,1,54.2553,8.4211,8
SOL,5,100,95,2026-01,528,275,253,9,52.0833,4.0968,22
SOL,5,100,95,2026-02,1120,615,505,19,54.9107,9.6576,110
SOL,5,100,95,2026-03,674,365,309,9,54.1543,8.1991,56
SOL,5,100,95,2026-04,314,151,163,6,48.0892,-3.75,-12
SOL,5,100,95,2026-05,223,123,100,4,55.157,10.1322,23
SOL,5,100,95,2026-06,625,345,280,10,55.2,10.2362,65
SOL,5,100,100,2025-12,86,48,38,1,55.814,11.4943,10
SOL,5,100,100,2026-01,475,250,225,9,52.6316,5.1653,25
SOL,5,100,100,2026-02,1020,566,454,18,55.4902,10.79,112
SOL,5,100,100,2026-03,595,325,270,7,54.6218,9.1362,55
SOL,5,100,100,2026-04,281,136,145,5,48.3986,-3.1469,-9
SOL,5,100,100,2026-05,198,108,90,4,54.5455,8.9109,18
SOL,5,100,100,2026-06,572,312,260,7,54.5455,8.981,52
SOL,5,90,0,2025-12,3349,1738,1611,107,51.8961,3.6748,127
SOL,5,90,0,2026-01,8625,4502,4123,303,52.1971,4.2451,379
SOL,5,90,0,2026-02,7828,4108,3720,236,52.4783,4.8115,388
SOL,5,90,0,2026-03,8649,4575,4074,279,52.8963,5.6116,501
SOL,5,90,0,2026-04,8203,4345,3858,437,52.9684,5.6366,487
SOL,5,90,0,2026-05,8509,4341,4168,419,51.0166,1.9377,173
SOL,5,90,0,2026-06,5305,2772,2533,167,52.2526,4.3677,239
SOL,5,90,5,2025-12,2818,1469,1349,93,52.1292,4.1223,120
SOL,5,90,5,2026-01,7319,3847,3472,239,52.5618,4.9616,375
SOL,5,90,5,2026-02,7206,3803,3403,218,52.7755,5.3879,400
SOL,5,90,5,2026-03,7617,4062,3555,226,53.3281,6.4644,507
SOL,5,90,5,2026-04,6838,3659,3179,366,53.5098,6.663,480
SOL,5,90,5,2026-05,7165,3660,3505,335,51.0816,2.0667,155
SOL,5,90,5,2026-06,4834,2535,2299,147,52.441,4.738,236
SOL,5,90,10,2025-12,2301,1221,1080,80,53.0639,5.9219,141
SOL,5,90,10,2026-01,6111,3202,2909,182,52.3973,4.656,293
SOL,5,90,10,2026-02,6534,3451,3083,195,52.816,5.4689,368
SOL,5,90,10,2026-03,6685,3569,3116,181,53.3882,6.5977,453
SOL,5,90,10,2026-04,5607,3013,2594,284,53.7364,7.1125,419
SOL,5,90,10,2026-05,5845,2994,2851,253,51.2233,2.345,143
SOL,5,90,10,2026-06,4340,2304,2036,133,53.0876,5.9915,268
SOL,5,90,15,2025-12,1811,969,842,61,53.5064,6.7842,127
SOL,5,90,15,2026-01,5019,2651,2368,143,52.8193,5.4824,283
SOL,5,90,15,2026-02,5873,3120,2753,166,53.1245,6.0772,367
SOL,5,90,15,2026-03,5810,3114,2696,142,53.5972,7.0228,418
SOL,5,90,15,2026-04,4541,2445,2096,215,53.8428,7.3381,349
SOL,5,90,15,2026-05,4715,2461,2254,192,52.1951,4.2185,207
SOL,5,90,15,2026-06,3896,2077,1819,107,53.3111,6.4452,258
SOL,5,90,20,2025-12,1455,786,669,41,54.0206,7.8209,117
SOL,5,90,20,2026-01,4124,2173,1951,102,52.6916,5.2532,222
SOL,5,90,20,2026-02,5277,2825,2452,136,53.5342,6.8908,373
SOL,5,90,20,2026-03,4967,2678,2289,120,53.9158,7.6469,389
SOL,5,90,20,2026-04,3606,1957,1649,168,54.2707,8.1611,308
SOL,5,90,20,2026-05,3764,1976,1788,142,52.4973,4.8131,188
SOL,5,90,20,2026-06,3464,1857,1607,94,53.6085,7.0264,250
SOL,5,90,25,2025-12,1142,627,515,30,54.9037,9.5563,112
SOL,5,90,25,2026-01,3328,1766,1562,84,53.0649,5.9789,204
SOL,5,90,25,2026-02,4704,2526,2178,111,53.699,7.2274,348
SOL,5,90,25,2026-03,4248,2311,1937,100,54.4021,8.6017,374
SOL,5,90,25,2026-04,2860,1565,1295,118,54.7203,9.0665,270
SOL,5,90,25,2026-05,2924,1545,1379,101,52.8386,5.4876,166
SOL,5,90,25,2026-06,3065,1636,1429,85,53.3768,6.5714,207
SOL,5,90,30,2025-12,867,486,381,20,56.0554,11.8377,105
SOL,5,90,30,2026-01,2761,1470,1291,66,53.2416,6.3318,179
SOL,5,90,30,2026-02,4195,2255,1940,102,53.7545,7.3307,315
SOL,5,90,30,2026-03,3594,1967,1627,86,54.7301,9.2391,340
SOL,5,90,30,2026-04,2325,1274,1051,86,54.7957,9.2493,223
SOL,5,90,30,2026-05,2270,1193,1077,76,52.5551,4.9446,116
SOL,5,90,30,2026-06,2691,1448,1243,75,53.809,7.4114,205
SOL,5,90,35,2025-12,692,397,295,14,57.3699,14.4476,102
SOL,5,90,35,2026-01,2286,1233,1053,55,53.937,7.689,180
SOL,5,90,35,2026-02,3719,2003,1716,92,53.8586,7.5308,287
SOL,5,90,35,2026-03,3070,1674,1396,68,54.5277,8.8591,278
SOL,5,90,35,2026-04,1836,1008,828,55,54.902,9.5188,180
SOL,5,90,35,2026-05,1793,939,854,55,52.3703,4.5996,85
SOL,5,90,35,2026-06,2361,1279,1082,56,54.172,8.1506,197
SOL,5,90,40,2025-12,556,313,243,10,56.295,12.3675,70
SOL,5,90,40,2026-01,1928,1029,899,45,53.3714,6.589,130
SOL,5,90,40,2026-02,3318,1800,1518,80,54.2495,8.299,282
SOL,5,90,40,2026-03,2663,1453,1210,55,54.5625,8.9404,243
SOL,5,90,40,2026-04,1518,817,701,38,53.8208,7.455,116
SOL,5,90,40,2026-05,1454,756,698,40,51.9945,3.8822,58
SOL,5,90,40,2026-06,2054,1107,947,44,53.8948,7.6263,160
SOL,5,90,45,2025-12,447,252,195,8,56.3758,12.5275,57
SOL,5,90,45,2026-01,1658,886,772,39,53.4379,6.7177,114
SOL,5,90,45,2026-02,2944,1597,1347,70,54.2459,8.2946,250
SOL,5,90,45,2026-03,2278,1248,1030,48,54.7849,9.3723,218
SOL,5,90,45,2026-04,1257,674,583,29,53.6197,7.0762,91
SOL,5,90,45,2026-05,1160,608,552,33,52.4138,4.694,56
SOL,5,90,45,2026-06,1799,972,827,35,54.03,7.9062,145
SOL,5,90,50,2025-12,371,209,162,8,56.3342,12.4011,47
SOL,5,90,50,2026-01,1412,750,662,29,53.1161,6.1069,88
SOL,5,90,50,2026-02,2624,1430,1194,59,54.497,8.7961,236
SOL,5,90,50,2026-03,1974,1079,895,42,54.6606,9.127,184
SOL,5,90,50,2026-04,1047,566,481,25,54.0592,7.9291,85
SOL,5,90,50,2026-05,957,492,465,21,51.4107,2.7607,27
SOL,5,90,50,2026-06,1590,865,725,31,54.4025,8.6366,140
SOL,5,90,55,2025-12,306,176,130,7,57.5163,14.6965,46
SOL,5,90,55,2026-01,1221,640,581,24,52.4161,4.739,59
SOL,5,90,55,2026-02,2362,1297,1065,48,54.9111,9.6266,232
SOL,5,90,55,2026-03,1704,922,782,31,54.108,8.0692,140
SOL,5,90,55,2026-04,877,473,404,19,53.9339,7.7009,69
SOL,5,90,55,2026-05,784,399,385,18,50.8929,1.7456,14
SOL,5,90,55,2026-06,1409,772,637,24,54.7906,9.4208,135
SOL,5,90,60,2025-12,244,147,97,4,60.2459,20.1613,50
SOL,5,90,60,2026-01,1078,565,513,21,52.4119,4.7316,52
SOL,5,90,60,2026-02,2105,1162,943,39,55.2019,10.2146,219
SOL,5,90,60,2026-03,1477,800,677,27,54.1638,8.1782,123
SOL,5,90,60,2026-04,753,408,345,13,54.1833,8.2245,63
SOL,5,90,60,2026-05,640,339,301,16,52.9688,5.7927,38
SOL,5,90,60,2026-06,1244,688,556,18,55.3055,10.4596,132
SOL,5,90,65,2025-12,203,120,83,1,59.1133,18.1373,37
SOL,5,90,65,2026-01,958,500,458,20,52.1921,4.2945,42
SOL,5,90,65,2026-02,1869,1028,841,33,55.0027,9.8318,187
SOL,5,90,65,2026-03,1254,673,581,24,53.6683,7.1987,92
SOL,5,90,65,2026-04,650,343,307,10,52.7692,5.4545,36
SOL,5,90,65,2026-05,532,281,251,13,52.8195,5.5046,30
SOL,5,90,65,2026-06,1097,599,498,17,54.6035,9.0664,101
SOL,5,90,70,2025-12,166,97,69,1,58.4337,16.7665,28
SOL,5,90,70,2026-01,862,448,414,17,51.9722,3.868,34
SOL,5,90,70,2026-02,1672,924,748,33,55.2632,10.3226,176
SOL,5,90,70,2026-03,1087,585,502,20,53.8178,7.4977,83
SOL,5,90,70,2026-04,548,285,263,8,52.0073,3.9568,22
SOL,5,90,70,2026-05,445,236,209,11,53.0337,5.9211,27
SOL,5,90,70,2026-06,989,534,455,16,53.9939,7.8607,79
SOL,5,90,75,2025-12,135,77,58,1,57.037,13.9706,19
SOL,5,90,75,2026-01,770,397,373,11,51.5584,3.073,24
SOL,5,90,75,2026-02,1508,842,666,29,55.8355,11.4509,176
SOL,5,90,75,2026-03,951,503,448,16,52.8917,5.6877,55
SOL,5,90,75,2026-04,474,243,231,7,51.2658,2.4948,12
SOL,5,90,75,2026-05,365,195,170,9,53.4247,6.6845,25
SOL,5,90,75,2026-06,890,483,407,14,54.2697,8.4071,76
SOL,5,90,80,2025-12,120,69,51,1,57.5,14.876,18
SOL,5,90,80,2026-01,682,350,332,11,51.3196,2.5974,18
