asset,offset_seconds,depth,threshold_bps,catalog_equivalent_rows,entries,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units,break_even_entry_price,roi_pct_at_0_52,wilson_lower_win_rate_pct,z_score,avg_abs_deviation_bps,avg_signed_deviation_bps,avg_current_move_bps,trades_per_day,max_drawdown_units,longest_loss_streak,active_months,profitable_active_months,worst_month_roi_pct,best_month_roi_pct,suitability
ETH,30,100,20,2,24693,24636,13365,11271,57,54.2499,8.4801,2094,0.5425,4.3267,53.6272,13.3411,54.8739,-2.3601,0.0105,135.6758,44,11,7,7,6.9149,13.3636,"research_candidate"
ETH,30,100,25,2,20547,20503,11146,9357,44,54.3628,8.7069,1789,0.5436,4.5438,53.6802,12.494,61.4179,-2.8271,0.0562,112.8956,42,11,7,7,6.9059,13.5366,"research_candidate"
ETH,30,100,30,2,17124,17092,9341,7751,32,54.6513,9.2852,1590,0.5465,5.0987,53.904,12.1619,68.2199,-3.3357,0.0372,94.0879,37,11,7,7,6.6427,13.8786,"research_candidate"
ETH,30,100,35,2,14431,14408,7888,6520,23,54.7474,9.4796,1368,0.5475,5.2834,53.9335,11.3968,74.8917,-3.9127,0.0667,79.2912,33,11,7,7,6.4085,13.5369,"research_candidate"
ETH,30,100,40,2,12267,12250,6694,5556,17,54.6449,9.2769,1138,0.5464,5.0863,53.762,10.2819,81.4946,-4.467,0.1494,67.4011,32,11,7,7,4.6154,13.7209,"research_candidate"
ETH,30,100,45,2,10514,10501,5729,4772,13,54.5567,9.1021,957,0.5456,4.9167,53.6029,9.3389,88.017,-4.9832,0.0721,57.7692,31,11,7,7,5.3184,12.6047,"research_candidate"
ETH,30,100,50,2,9094,9087,4968,4119,7,54.6715,9.3358,849,0.5467,5.1375,53.6462,8.9063,94.3583,-5.7033,0.1579,49.967,38,11,7,7,5.498,13.9847,"research_candidate"
ETH,30,100,55,2,7877,7871,4301,3570,6,54.6436,9.2802,731,0.5464,5.0839,53.5418,8.2395,100.8345,-6.5011,0.116,43.2802,37,11,7,7,4.5658,13.4153,"research_candidate"
ETH,30,100,60,2,6906,6900,3777,3123,6,54.7391,9.47,654,0.5474,5.2676,53.5623,7.8732,106.9276,-6.9418,-0.0975,37.9451,34,11,7,7,2.9014,13.9643,"research_candidate"
ETH,30,100,65,2,6025,6022,3270,2752,3,54.3009,8.5975,518,0.543,4.4248,53.0404,6.6751,113.4438,-7.6527,-0.0435,33.1044,27,11,7,7,1.8692,11.194,"research_candidate"
ETH,30,100,70,2,5324,5322,2890,2432,2,54.3029,8.6026,458,0.543,4.4286,52.9619,6.2781,119.5109,-7.5464,0.1677,29.2527,23,11,7,6,-0.2667,15.2318,"research_candidate"
ETH,30,100,75,2,4697,4695,2541,2154,2,54.1214,8.2393,387,0.5412,4.0796,52.6932,5.648,125.7852,-7.9104,0.4193,25.8077,26,11,7,6,0,19.3277,"research_candidate"
ETH,30,100,80,2,4147,4145,2234,1911,2,53.8963,7.7888,323,0.539,3.6467,52.3758,5.017,132.1931,-7.8394,0.4509,22.7857,33,9,7,6,-0.3663,20.3704,"research_candidate"
ETH,30,100,85,2,3696,3694,1978,1716,2,53.5463,7.0887,262,0.5355,2.9736,51.9351,4.3108,138.2612,-8.1074,0.6825,20.3077,38,9,7,5,-4.065,18.6813,"research_candidate"
ETH,30,100,90,2,3337,3336,1791,1545,1,53.6871,7.3719,246,0.5369,3.2443,51.9917,4.2591,143.7322,-8.532,0.8541,18.3352,44,9,7,4,-4.375,16.6667,"watch_only"
ETH,30,100,95,2,3014,3013,1626,1387,1,53.9661,7.9297,239,0.5397,3.7811,52.1825,4.3541,149.2239,-7.5737,0.9514,16.5604,31,9,7,5,-2.3355,19.3548,"research_candidate"
ETH,30,100,100,2,2726,2725,1472,1253,1,54.0183,8.0337,219,0.5402,3.8814,52.1427,4.1953,154.6889,-6.7944,0.8248,14.978,29,9,7,6,-1.8779,13.3144,"research_candidate"
ETH,30,90,0,1,52416,52258,27496,24762,158,52.6159,5.216,2734,0.5262,1.1844,52.1876,11.9598,29.0242,-0.8701,-0.0869,288,48,11,7,7,3.9203,6.7014,"research_candidate"
ETH,30,90,5,2,43660,43546,23089,20457,114,53.0221,6.0284,2632,0.5302,1.9656,52.5531,12.6128,34.3401,-1.0559,-0.1218,239.8901,43,11,7,7,4.2199,8.6957,"research_candidate"
ETH,30,90,10,2,35686,35604,19076,16528,82,53.5782,7.1401,2548,0.5358,3.0351,53.0599,13.5036,40.3482,-1.388,-0.0575,196.0769,41,11,7,7,5.3435,10.911,"research_candidate"
ETH,30,90,15,2,29145,29081,15679,13402,64,53.9149,7.8127,2277,0.5391,3.6826,53.3415,13.3524,46.6137,-1.7732,-0.019,160.1374,43,11,7,7,6.4635,12.5795,"research_candidate"
ETH,30,90,20,2,23714,23662,12852,10810,52,54.3149,8.6109,2042,0.5431,4.4518,53.6796,13.2749,53.3037,-2.2171,0.0482,130.2967,43,11,7,7,6.6961,14.7257,"research_candidate"
ETH,30,90,25,2,19484,19447,10590,8857,37,54.4557,8.8945,1733,0.5446,4.7225,53.7549,12.4272,60.0077,-2.6143,0.1413,107.0549,39,11,7,7,7.4211,14.2857,"research_candidate"
ETH,30,90,30,2,16120,16093,8801,7292,27,54.6884,9.361,1509,0.5469,5.1699,53.9182,11.8952,66.8123,-3.198,0.1035,88.5714,35,11,7,7,6.7073,15.2027,"research_candidate"
ETH,30,90,35,2,13514,13494,7384,6110,20,54.7206,9.4273,1274,0.5472,5.232,53.8795,10.9673,73.4495,-3.9391,0.1551,74.2527,32,11,7,7,6.1146,13.7017,"research_candidate"
ETH,30,90,40,2,11411,11397,6218,5179,14,54.5582,9.1052,1039,0.5456,4.9196,53.6427,9.7324,80.0946,-4.3989,0.2368,62.6978,33,11,7,7,4.3651,13.9293,"research_candidate"
ETH,30,90,45,2,9744,9733,5331,4402,11,54.7724,9.5341,929,0.5477,5.3316,53.7819,9.4166,86.5443,-4.922,0.126,53.5385,33,11,7,7,5.0483,14.6932,"research_candidate"
ETH,30,90,50,2,8378,8371,4582,3789,7,54.7366,9.4653,793,0.5474,5.2627,53.6684,8.6673,92.926,-5.6458,0.0537,46.033,36,11,7,7,4.2945,13.2275,"research_candidate"
ETH,30,90,55,2,7208,7202,3945,3257,6,54.7765,9.545,688,0.5478,5.3393,53.6247,8.107,99.4953,-6.1893,-0.0865,39.6044,36,11,7,7,2.4299,13.3929,"research_candidate"
ETH,30,90,60,2,6206,6202,3379,2823,4,54.4824,8.9591,556,0.5448,4.7739,53.2406,7.0601,106.2795,-6.9438,-0.1553,34.0989,30,11,7,7,3.139,12.2995,"research_candidate"
ETH,30,90,65,2,5475,5473,2982,2491,2,54.4857,8.968,491,0.5449,4.7801,53.1636,6.637,112.1216,-7.2609,-0.026,30.0824,27,11,7,7,2.8278,15.9236,"research_candidate"
ETH,30,90,70,2,4818,4816,2614,2202,2,54.2774,8.5513,412,0.5428,4.3796,52.8676,5.9368,118.2113,-7.6456,0.418,26.4725,23,10,7,6,-0.6173,16.4179,"research_candidate"
ETH,30,90,75,2,4241,4240,2298,1942,1,54.1981,8.3942,356,0.542,4.2271,52.6953,5.4672,124.4246,-7.4603,0.62,23.3022,29,9,7,6,-1.083,20.7547,"research_candidate"
ETH,30,90,80,2,3724,3723,2022,1701,1,54.311,8.6198,321,0.5431,4.4443,52.7073,5.2609,130.9479,-7.8154,0.6312,20.4615,32,9,7,6,-0.4082,18.6813,"research_candidate"
ETH,30,90,85,2,3314,3313,1788,1525,1,53.9692,7.936,263,0.5397,3.7869,52.2684,4.5693,136.9514,-7.9871,0.7828,18.2088,29,9,7,6,0,15.0685,"research_candidate"
ETH,30,90,90,2,2993,2992,1615,1377,1,53.9773,7.9519,238,0.5398,3.8024,52.1874,4.3511,142.2557,-7.5804,0.862,16.4451,26,9,7,5,-1.3986,16.129,"research_candidate"
ETH,30,90,95,2,2684,2683,1435,1248,1,53.4849,6.9672,187,0.5348,2.8556,51.5939,3.6102,147.9959,-6.846,0.827,14.7473,30,9,7,5,-1.8868,11.6959,"research_candidate"
ETH,30,90,100,2,2428,2427,1296,1131,1,53.3993,6.7957,165,0.534,2.6909,51.4108,3.3493,153.3284,-7.4097,1.0355,13.3407,27,9,7,5,-2.0921,12.1951,"research_candidate"
ETH,30,80,0,1,52415,52257,27484,24773,158,52.5939,5.1722,2711,0.5259,1.1421,52.1656,11.8593,27.318,-0.7691,-0.0869,287.9945,49,11,7,7,3.1702,6.4931,"research_candidate"
ETH,30,80,5,2,43182,43071,22872,20199,111,53.103,6.1901,2673,0.531,2.1212,52.6315,12.8797,32.63,-0.9445,-0.0714,237.2637,38,11,7,7,4.7187,7.8587,"research_candidate"
ETH,30,80,10,2,34836,34764,18621,16143,72,53.564,7.1133,2478,0.5356,3.0078,53.0394,13.2904,38.6703,-1.2537,-0.0674,191.4066,38,11,7,7,5.1747,11.3883,"research_candidate"
ETH,30,80,15,2,28052,27991,15157,12834,61,54.1495,8.281,2323,0.5415,4.1337,53.5653,13.8848,45.0144,-1.6434,-0.0246,154.1319,42,11,7,7,6.4299,13.8163,"research_candidate"
ETH,30,80,20,2,22618,22568,12282,10286,50,54.4222,8.8248,1996,0.5442,4.6581,53.7717,13.2866,51.6485,-2.085,0.0636,124.2747,41,11,7,7,7.872,14.2709,"research_candidate"
ETH,30,80,25,2,18281,18248,9963,8285,33,54.5978,9.1789,1678,0.546,4.9957,53.8745,12.4218,58.5928,-2.5117,0.1411,100.4451,37,11,7,7,7.4288,13.764,"research_candidate"
ETH,30,80,30,2,15034,15011,8242,6769,23,54.9064,9.7978,1473,0.5491,5.5892,54.1092,12.0226,65.3341,-3.1205,0.0835,82.6044,34,11,7,7,6.7034,15.2294,"research_candidate"
ETH,30,80,35,2,12544,12527,6856,5671,17,54.7298,9.4467,1185,0.5473,5.2496,53.8568,10.5875,71.8725,-3.8182,0.0722,68.9231,33,11,7,7,5.2009,14.1463,"research_candidate"
ETH,30,80,40,2,10467,10456,5725,4731,11,54.7533,9.4965,994,0.5475,5.2947,53.7976,9.7208,78.719,-4.2839,0.1173,57.511,34,11,7,7,6.0023,14.3189,"research_candidate"
ETH,30,80,45,2,8902,8891,4857,4034,11,54.6283,9.2451,823,0.5463,5.0544,53.5916,8.7282,85.1072,-5.1936,0.1451,48.9121,34,11,7,7,3.0986,14.7887,"research_candidate"
ETH,30,80,50,2,7599,7591,4166,3425,8,54.8808,9.7513,741,0.5488,5.54,53.7592,8.5049,91.5697,-5.5507,-0.0325,41.7527,33,11,7,7,3.6778,12.4151,"research_candidate"
ETH,30,80,55,2,6536,6533,3576,2957,3,54.7375,9.4706,619,0.5474,5.2644,53.528,7.6583,97.9343,-6.0606,-0.0314,35.9121,33,11,7,7,3.3898,12.0617,"research_candidate"
ETH,30,80,60,2,5609,5608,3065,2543,1,54.6541,9.3065,522,0.5465,5.104,53.3484,6.9705,104.6392,-6.5609,-0.0121,30.8187,23,11,7,7,2.0202,13.9394,"research_candidate"
ETH,30,80,65,2,4895,4894,2673,2221,1,54.6179,9.2339,452,0.5462,5.0344,53.2199,6.4611,110.8004,-7.3234,0.2505,26.8956,23,9,7,6,-0.885,15.942,"research_candidate"
ETH,30,80,70,2,4292,4291,2350,1941,1,54.7658,9.5294,409,0.5477,5.3188,53.2729,6.2437,116.8969,-7.7123,0.4099,23.5824,24,9,7,7,0.7407,15.5172,"research_candidate"
ETH,30,80,75,2,3750,3749,2053,1696,1,54.7613,9.52,357,0.5476,5.3101,53.1639,5.8306,123.3303,-8.0137,0.6956,20.6044,24,9,7,7,3.1915,20.4301,"research_candidate"
ETH,30,80,80,2,3333,3332,1813,1519,1,54.4118,8.8209,294,0.5441,4.638,52.7165,5.0932,129.0672,-7.9133,0.7702,18.3132,29,9,7,7,1.5075,18.9189,"research_candidate"
ETH,30,80,85,2,2954,2953,1591,1362,1,53.8774,7.7522,229,0.5388,3.6104,52.0756,4.2141,135.0526,-6.9463,0.7821,16.2308,33,9,7,5,-1.0381,15.2542,"research_candidate"
ETH,30,80,90,2,2625,2624,1411,1213,1,53.7729,7.5429,198,0.5377,3.4094,51.8611,3.8653,141.0255,-6.5124,0.6982,14.4231,25,9,7,4,-1.5748,12.426,"watch_only"
ETH,30,80,95,2,2348,2348,1262,1086,0,53.7479,7.4957,176,0.5375,3.3613,51.7266,3.6321,146.7411,-6.9298,0.915,12.9011,28,9,7,5,-5.2174,13.1313,"research_candidate"
ETH,30,80,100,2,2109,2109,1133,976,0,53.7221,7.4443,157,0.5372,3.3118,51.5893,3.4187,152.3098,-6.5623,1.2788,11.5879,31,9,7,4,-6.4039,15.9851,"watch_only"
ETH,30,70,0,1,52414,52256,27489,24767,158,52.6045,5.1933,2722,0.526,1.1625,52.1762,11.9075,25.5017,-0.6682,-0.0869,287.989,47,11,7,7,2.8341,7.2069,"research_candidate"
ETH,30,70,5,2,42580,42472,22548,19924,108,53.0891,6.1625,2624,0.5309,2.0944,52.6142,12.7325,30.8197,-0.8402,-0.0765,233.956,43,11,7,7,4.351,8.4752,"research_candidate"
ETH,30,70,10,2,33851,33774,18120,15654,77,53.6507,7.2849,2466,0.5365,3.1745,53.1185,13.4184,36.858,-1.1626,-0.0342,185.9945,35,11,7,7,5.3639,10.8154,"research_candidate"
ETH,30,70,15,2,26747,26690,14480,12210,57,54.2525,8.4869,2270,0.5425,4.3318,53.6543,13.8948,43.3452,-1.5628,0.0055,146.9615,43,11,7,7,6.863,12.4901,"research_candidate"
ETH,30,70,20,2,21194,21153,11533,9620,41,54.5218,9.0261,1913,0.5452,4.8496,53.85,13.1531,50.1504,-1.9383,0.0882,116.4505,45,11,7,7,7.6063,14.5455,"research_candidate"
ETH,30,70,25,2,17020,16989,9298,7691,31,54.7295,9.4418,1607,0.5473,5.2491,53.98,12.3291,56.9602,-2.5319,0.0458,93.5165,43,11,7,7,7.1393,15.6105,"research_candidate"
ETH,30,70,30,2,13925,13906,7621,6285,19,54.8037,9.5943,1336,0.548,5.3917,53.9753,11.3294,63.5425,-3.0291,0.0226,76.511,38,11,7,7,7.1313,14.5129,"research_candidate"
ETH,30,70,35,2,11404,11391,6250,5141,13,54.8679,9.7247,1109,0.5487,5.5152,53.9525,10.3908,70.4225,-3.7692,0.102,62.6593,34,11,7,7,5.491,13.9599,"research_candidate"
ETH,30,70,40,2,9475,9465,5197,4268,10,54.9076,9.8047,929,0.5491,5.5915,53.9033,9.5489,77.1421,-4.348,0.0485,52.0604,34,11,7,7,5.1151,16.4474,"research_candidate"
ETH,30,70,45,2,7977,7970,4360,3610,7,54.7051,9.402,750,0.5471,5.2022,53.6103,8.401,83.6672,-4.8309,0.0417,43.8297,31,11,7,7,1.7886,15.102,"research_candidate"
ETH,30,70,50,2,6783,6780,3732,3048,3,55.0442,10.084,684,0.5504,5.8543,53.8576,8.3069,90.0592,-5.1544,0.0873,37.2692,28,11,7,7,3.8855,12.2652,"research_candidate"
ETH,30,70,55,2,5798,5795,3190,2605,3,55.0475,10.0897,585,0.5505,5.8605,53.7637,7.6847,96.45,-5.7068,-0.0425,31.8571,27,9,7,7,1.5,13.0667,"research_candidate"
ETH,30,70,60,2,4957,4956,2713,2243,1,54.7417,9.4815,470,0.5474,5.2726,53.3528,6.6762,103.0817,-6.2905,0.1391,27.2363,23,9,7,7,2.1277,15.2778,"research_candidate"
ETH,30,70,65,2,4290,4289,2338,1951,1,54.5115,9.021,387,0.5451,4.8299,53.0179,5.9093,109.4019,-7.0793,0.2955,23.5714,24,9,7,7,0.7143,18.0328,"research_candidate"
ETH,30,70,70,2,3733,3732,2042,1690,1,54.716,9.4294,352,0.5472,5.223,53.1149,5.762,115.6834,-7.0606,0.717,20.511,24,9,7,7,1.9391,18.75,"research_candidate"
ETH,30,70,75,2,3273,3272,1776,1496,1,54.2787,8.5548,280,0.5428,4.3822,52.5677,4.895,121.757,-7.4296,0.5557,17.9835,24,9,7,7,0.9346,13.4328,"research_candidate"
ETH,30,70,80,2,2889,2889,1569,1320,0,54.3094,8.6189,249,0.5431,4.4412,52.4884,4.6326,127.6411,-6.8039,0.6646,15.8736,22,9,7,7,1.25,14.8148,"research_candidate"
ETH,30,70,85,2,2565,2565,1374,1191,0,53.5673,7.1345,183,0.5357,3.0139,51.6333,3.6133,133.3585,-6.3994,0.7957,14.0934,24,9,7,6,-0.7874,14.1104,"research_candidate"
ETH,30,70,90,2,2281,2281,1218,1063,0,53.3976,6.7953,155,0.534,2.6878,51.3464,3.2454,139.0811,-6.9635,0.872,12.533,25,9,7,4,-6.3063,14.386,"watch_only"
ETH,30,70,95,2,2024,2024,1087,937,0,53.7055,7.4111,150,0.5371,3.2799,51.5282,3.3342,145.0097,-5.9691,1.3458,11.1209,29,9,7,4,-5.7592,17.1875,"watch_only"
ETH,30,70,100,2,1831,1831,992,839,0,54.178,8.3561,153,0.5418,4.1885,51.8894,3.5756,150.0127,-5.5755,1.0368,10.0604,24,9,7,5,-3.5294,14.1566,"research_candidate"
ETH,30,60,0,1,52416,52258,27495,24763,158,52.614,5.2121,2732,0.5261,1.1807,52.1857,11.951,23.5621,-0.5674,-0.0869,288,46,11,7,7,3.4274,6.8866,"research_candidate"
ETH,30,60,5,2,41774,41669,22159,19510,105,53.1786,6.3413,2649,0.5318,2.2666,52.6992,12.977,28.9333,-0.7246,-0.0789,229.5275,39,11,7,7,3.6642,10.1266,"research_candidate"
ETH,30,60,10,2,32602,32529,17469,15060,73,53.7028,7.3891,2409,0.537,3.2747,53.1606,13.3568,34.9913,-1.0101,-0.0556,179.1319,43,11,7,7,5.3426,11.5614,"research_candidate"
ETH,30,60,15,2,25260,25210,13728,11482,50,54.4546,8.8915,2246,0.5445,4.7203,53.8392,14.1457,41.5625,-1.3929,0.0435,138.7912,43,11,7,7,7.4211,14.0638,"research_candidate"
ETH,30,60,20,2,19752,19713,10776,8937,39,54.6644,9.3104,1839,0.5466,5.1239,53.9686,13.098,48.3029,-1.9163,0.1363,108.5275,45,11,7,7,7.0975,14.8936,"research_candidate"
ETH,30,60,25,2,15667,15639,8569,7070,28,54.7925,9.5679,1499,0.5479,5.3702,54.0114,11.9866,55.0722,-2.5946,0.0214,86.0824,40,11,7,7,7.0912,14.6259,"research_candidate"
ETH,30,60,30,2,12536,12519,6879,5640,17,54.9485,9.8835,1239,0.5495,5.6702,54.0755,11.0735,61.9836,-3.008,0.0948,68.8791,36,11,7,7,7.5745,14.7041,"research_candidate"
ETH,30,60,35,2,10175,10164,5589,4575,11,54.9882,9.9656,1014,0.5499,5.7465,54.0193,10.0579,68.8531,-3.772,0.0137,55.9066,33,11,7,7,4.954,18.2857,"research_candidate"
ETH,30,60,40,2,8410,8401,4623,3778,9,55.0292,10.0476,845,0.5503,5.8253,53.9633,9.2192,75.4641,-4.0483,0.1011,46.2088,31,10,7,7,4.5416,14.9254,"research_candidate"
ETH,30,60,45,2,6994,6988,3856,3132,6,55.1803,10.3517,724,0.5518,6.116,54.0118,8.6609,82.1551,-4.5929,0.1632,38.4286,26,9,7,7,4.3086,13.325,"research_candidate"
ETH,30,60,50,2,5941,5938,3296,2642,3,55.5069,11.0082,654,0.5551,6.744,54.2397,8.4871,88.3105,-4.9618,0.0779,32.6429,31,9,7,7,3.2099,14.6718,"research_candidate"
ETH,30,60,55,2,5044,5041,2788,2253,3,55.3065,10.6067,535,0.5531,6.3586,53.9305,7.5352,94.6908,-5.1323,-0.0079,27.7143,23,9,7,7,4.6419,15.4362,"research_candidate"
ETH,30,60,60,2,4287,4285,2354,1931,2,54.9358,9.867,423,0.5494,5.6458,53.4423,6.462,101.2858,-5.5965,-0.1829,23.5549,23,9,7,6,-0.7353,21.0084,"research_candidate"
ETH,30,60,65,2,3679,3678,2019,1659,1,54.894,9.7853,360,0.5489,5.5653,53.2815,5.936,107.7231,-5.8432,0.141,20.2143,23,9,7,6,-2.2831,22.2222,"research_candidate"
ETH,30,60,70,2,3206,3206,1734,1472,0,54.0861,8.1722,262,0.5409,4.0117,52.3572,4.6272,113.6765,-6.5498,0.2298,17.6154,21,11,7,7,4.2345,13.0435,"research_candidate"
ETH,30,60,75,2,2790,2790,1497,1293,0,53.6559,7.3118,204,0.5366,3.1844,51.8018,3.8621,119.8545,-6.2843,0.1465,15.3297,19,10,7,7,1.8182,11.1111,"research_candidate"
ETH,30,60,80,2,2453,2453,1314,1139,0,53.5671,7.1341,175,0.5357,3.0136,51.5894,3.5334,125.6989,-6.171,0.5708,13.478,21,10,7,7,0.4149,12.8713,"research_candidate"
ETH,30,60,85,2,2160,2160,1162,998,0,53.7963,7.5926,164,0.538,3.4544,51.6889,3.5287,131.5303,-6.7305,0.7503,11.8681,19,9,7,6,-4.7619,13.7546,"research_candidate"
ETH,30,60,90,2,1908,1908,1027,881,0,53.826,7.652,146,0.5383,3.5115,51.5836,3.3424,137.3517,-5.416,0.6654,10.4835,19,8,7,6,-4.6512,14.2857,"research_candidate"
ETH,30,60,95,2,1691,1691,903,788,0,53.4004,6.8007,115,0.534,2.693,51.0177,2.7966,143.0973,-4.8442,0.6749,9.2912,20,8,7,5,-4.1096,10.859,"research_candidate"
ETH,30,60,100,2,1510,1510,814,696,0,53.9073,7.8146,118,0.5391,3.6679,51.3863,3.0366,148.5685,-5.4754,1.0488,8.2967,17,7,7,6,-1.6949,12.9496,"research_candidate"
ETH,30,50,0,1,52416,52258,27513,24745,158,52.6484,5.2808,2768,0.5265,1.2469,52.2201,12.1085,21.4821,-0.4668,-0.0869,288,44,11,7,7,3.629,7.2106,"research_candidate"
ETH,30,50,5,2,40809,40705,21652,19053,104,53.1925,6.3687,2599,0.5319,2.2932,52.7075,12.882,26.8933,-0.6127,-0.0862,224.2253,46,11,7,7,3.9386,10.7097,"research_candidate"
ETH,30,50,10,2,31077,31010,16751,14259,67,54.0181,8.0188,2492,0.5402,3.8809,53.4629,14.1513,32.9947,-0.8987,-0.0407,170.7527,48,11,7,7,6.62,12.8335,"research_candidate"
ETH,30,50,15,2,23539,23491,12800,10691,48,54.489,8.9596,2109,0.5449,4.7864,53.8514,13.7602,39.594,-1.324,0.0543,129.3352,47,11,7,7,6.762,15.0097,"research_candidate"
ETH,30,50,20,2,18046,18013,9878,8135,33,54.8382,9.6587,1743,0.5484,5.458,54.1105,12.9869,46.3541,-1.9036,0.0937,99.1538,40,11,7,7,7.086,14.6067,"research_candidate"
ETH,30,50,25,2,13989,13967,7692,6275,22,55.0727,10.1294,1417,0.5507,5.909,54.2464,11.99,53.3143,-2.4583,-0.0132,76.8626,36,11,7,7,6.7267,16.9591,"research_candidate"
ETH,30,50,30,2,11069,11056,6101,4955,13,55.1827,10.3532,1146,0.5518,6.1206,54.2541,10.899,60.1566,-3.0314,0.0552,60.8187,27,10,7,7,4.6205,16.4894,"research_candidate"
ETH,30,50,35,2,8864,8852,4891,3961,12,55.2531,10.4919,930,0.5525,6.2559,54.2151,9.8847,67.0674,-3.5133,0.0619,48.7033,28,10,7,7,4.9035,13.4796,"research_candidate"
ETH,30,50,40,2,7251,7242,4009,3233,9,55.3576,10.702,776,0.5536,6.457,54.2101,9.1187,73.6804,-3.8603,0.2975,39.8407,35,9,7,7,3.9048,14.2857,"research_candidate"
ETH,30,50,45,2,6021,6015,3332,2683,6,55.3948,10.7789,649,0.5539,6.5286,54.1356,8.3681,80.0687,-4.3968,0.1694,33.0824,25,9,7,7,4.1667,13.4396,"research_candidate"
ETH,30,50,50,2,5031,5028,2788,2240,3,55.4495,10.8925,548,0.5545,6.6336,54.072,7.7283,86.4951,-4.4606,-0.0558,27.6429,23,9,7,7,5.6376,16.9014,"research_candidate"
ETH,30,50,55,2,4229,4226,2319,1907,3,54.8746,9.7423,412,0.5487,5.528,53.3705,6.3377,92.9503,-4.455,-0.0386,23.2363,22,12,7,7,1.9608,17.9487,"research_candidate"
ETH,30,50,60,2,3557,3556,1940,1616,1,54.5557,9.1088,324,0.5456,4.9148,52.9151,5.4333,99.7001,-4.9119,0.2439,19.544,23,10,7,7,3.0303,19.5876,"research_candidate"
ETH,30,50,65,2,3056,3056,1657,1399,0,54.2212,8.4424,258,0.5422,4.2715,52.4506,4.6671,105.8193,-5.0822,0.3538,16.7912,23,10,7,7,3.0928,14.2857,"research_candidate"
ETH,30,50,70,2,2659,2659,1439,1220,0,54.1181,8.2362,219,0.5412,4.0732,52.2195,4.247,111.5739,-5.0384,0.1161,14.6099,19,9,7,5,0,12.1662,"research_candidate"
ETH,30,50,75,2,2314,2314,1242,1072,0,53.6733,7.3466,170,0.5367,3.2179,51.6371,3.534,117.4101,-5.7697,0.1004,12.7143,18,8,7,6,-2.1277,14.5455,"research_candidate"
ETH,30,50,80,2,2029,2029,1090,939,0,53.721,7.4421,151,0.5372,3.3097,51.5465,3.3522,123.0414,-5.7069,0.4523,11.1484,18,8,7,7,2.5641,12.2449,"research_candidate"
ETH,30,50,85,2,1761,1761,947,814,0,53.7763,7.5525,133,0.5378,3.4159,51.4419,3.1694,129.1943,-5.7979,0.4247,9.6758,19,8,7,6,0,14.554,"research_candidate"
ETH,30,50,90,2,1549,1549,833,716,0,53.7766,7.5533,117,0.5378,3.4166,51.2874,2.9728,134.9309,-4.804,0.4012,8.511,20,7,7,5,-1.9763,14.433,"research_candidate"
ETH,30,50,95,2,1374,1374,737,637,0,53.639,7.278,100,0.5364,3.1519,50.9957,2.6978,140.3544,-3.8892,0.2505,7.5495,28,7,7,4,-6.25,13.9665,"watch_only"
ETH,30,50,100,2,1226,1226,660,566,0,53.8336,7.6672,94,0.5383,3.5262,51.0353,2.6846,145.532,-4.3574,0.5508,6.7363,30,7,7,5,-10.3093,13.3758,"research_candidate"
ETH,30,40,0,1,52415,52257,27514,24743,158,52.6513,5.2867,2771,0.5265,1.2525,52.223,12.1217,19.2122,-0.3661,-0.0873,287.9945,50,12,7,7,3.8754,7.3727,"research_candidate"
ETH,30,40,5,2,39612,39512,21046,18466,100,53.2648,6.5132,2580,0.5326,2.4324,52.7726,12.9794,24.6257,-0.502,-0.1045,217.6484,50,11,7,7,4.8133,11.8089,"research_candidate"
ETH,30,40,10,2,29122,29060,15744,13316,62,54.1776,8.3373,2428,0.5418,4.1876,53.6042,14.243,30.8362,-0.7696,-0.0589,160.011,43,11,7,7,6.8633,14.0413,"research_candidate"
ETH,30,40,15,2,21431,21386,11704,9682,45,54.7274,9.4349,2022,0.5473,5.245,54.0595,13.8266,37.4621,-1.1706,-0.0871,117.7527,34,11,7,7,7.8248,14.4781,"research_candidate"
ETH,30,40,20,2,16016,15987,8821,7166,29,55.1761,10.3334,1655,0.5518,6.1078,54.404,13.0892,44.261,-1.7762,-0.1438,88,24,10,7,7,8.1275,15.4229,"research_candidate"
ETH,30,40,25,2,12091,12072,6666,5406,19,55.2187,10.421,1260,0.5522,6.1898,54.3301,11.4678,51.3649,-2.2444,-0.08,66.4341,25,10,7,7,8.0935,14.1677,"research_candidate"
ETH,30,40,30,2,9422,9409,5208,4201,13,55.3513,10.6878,1007,0.5535,6.4447,54.3448,10.3814,58.1658,-2.8094,0.0485,51.7692,24,10,7,7,7.9425,13.4228,"research_candidate"
ETH,30,40,35,2,7461,7452,4128,3324,9,55.3945,10.776,804,0.5539,6.5279,54.2634,9.3136,64.9688,-3.1635,0.1716,40.9945,34,10,7,7,4.6578,17.9916,"research_candidate"
ETH,30,40,40,2,6059,6052,3353,2699,7,55.4032,10.7939,654,0.554,6.5446,54.1478,8.4068,71.3492,-3.4556,0.188,33.2912,34,8,7,7,2.7057,14.1243,"research_candidate"
ETH,30,40,45,2,4950,4945,2717,2228,5,54.9444,9.8788,489,0.5494,5.6623,53.5543,6.9539,77.8546,-3.7385,0.1697,27.1978,26,8,7,7,3.0831,15.7143,"research_candidate"
