"Asset","StrategyName","Side","N","TriggerCondition","BetOutcome","Price","StakeUsd","Bets","Wins","Losses","WinRatePct","PnlUsd","RoiPct","FirstBetUtc","LastBetUtc","MaxConsecutiveWins","MaxConsecutiveLosses"
"BTC","BTC Up 50 Diff","Up","50","Diff >= 50","Down","0.5","1","14987","7501","7486","50.05","15","0.1001","2026-04-13T06:15:00Z","2026-06-05T00:30:00Z","12","11"
"BTC","BTC Up 51 Diff","Up","51","Diff >= 51","Down","0.5","1","14959","7486","7473","50.0435","13","0.0869","2026-04-13T06:20:00Z","2026-06-04T17:55:00Z","12","11"
"BTC","BTC Up 52 Diff","Up","52","Diff >= 52","Down","0.5","1","14925","7473","7452","50.0704","21","0.1407","2026-04-13T06:25:00Z","2026-06-04T16:50:00Z","12","11"
"BTC","BTC Up 53 Diff","Up","53","Diff >= 53","Down","0.5","1","14883","7452","7431","50.0706","21","0.1411","2026-04-13T17:20:00Z","2026-06-04T16:45:00Z","12","11"
"BTC","BTC Up 54 Diff","Up","54","Diff >= 54","Down","0.5","1","14834","7431","7403","50.0944","28","0.1888","2026-04-13T17:35:00Z","2026-06-04T15:30:00Z","12","11"
"BTC","BTC Up 55 Diff","Up","55","Diff >= 55","Down","0.5","1","14776","7403","7373","50.1015","30","0.203","2026-04-13T18:20:00Z","2026-06-04T15:15:00Z","12","11"
"BTC","BTC Up 56 Diff","Up","56","Diff >= 56","Down","0.5","1","14713","7373","7340","50.1121","33","0.2243","2026-04-13T18:35:00Z","2026-06-04T14:30:00Z","12","11"
"BTC","BTC Up 57 Diff","Up","57","Diff >= 57","Down","0.5","1","14638","7340","7298","50.1435","42","0.2869","2026-04-13T19:00:00Z","2026-06-04T14:25:00Z","12","11"
"BTC","BTC Up 58 Diff","Up","58","Diff >= 58","Down","0.5","1","14548","7298","7250","50.165","48","0.3299","2026-04-13T19:25:00Z","2026-06-04T12:50:00Z","12","11"
"BTC","BTC Up 59 Diff","Up","59","Diff >= 59","Down","0.5","1","14456","7250","7206","50.1522","44","0.3044","2026-04-13T19:30:00Z","2026-06-04T09:15:00Z","12","11"
"BTC","BTC Up 60 Diff","Up","60","Diff >= 60","Down","0.5","1","14369","7206","7163","50.1496","43","0.2993","2026-04-13T19:35:00Z","2026-06-04T09:10:00Z","12","11"
"BTC","BTC Up 61 Diff","Up","61","Diff >= 61","Down","0.5","1","14291","7163","7128","50.1225","35","0.2449","2026-04-13T19:40:00Z","2026-06-04T09:05:00Z","12","11"
"BTC","BTC Up 62 Diff","Up","62","Diff >= 62","Down","0.5","1","14219","7128","7091","50.1301","37","0.2602","2026-04-13T19:55:00Z","2026-06-04T09:00:00Z","12","11"
"BTC","BTC Up 63 Diff","Up","63","Diff >= 63","Down","0.5","1","14154","7091","7063","50.0989","28","0.1978","2026-04-13T23:10:00Z","2026-06-04T06:55:00Z","12","11"
"BTC","BTC Up 64 Diff","Up","64","Diff >= 64","Down","0.5","1","14107","7063","7044","50.0673","19","0.1347","2026-04-14T01:55:00Z","2026-06-04T06:50:00Z","12","11"
"BTC","BTC Up 65 Diff","Up","65","Diff >= 65","Down","0.5","1","14056","7044","7012","50.1138","32","0.2277","2026-04-14T02:10:00Z","2026-06-04T06:45:00Z","12","11"
"BTC","BTC Up 66 Diff","Up","66","Diff >= 66","Down","0.5","1","13991","7012","6979","50.1179","33","0.2359","2026-04-14T02:15:00Z","2026-06-04T06:40:00Z","12","11"
"BTC","BTC Up 67 Diff","Up","67","Diff >= 67","Down","0.5","1","13924","6979","6945","50.1221","34","0.2442","2026-04-14T02:20:00Z","2026-06-04T06:25:00Z","12","11"
"BTC","BTC Up 68 Diff","Up","68","Diff >= 68","Down","0.5","1","13854","6945","6909","50.1299","36","0.2599","2026-04-14T03:45:00Z","2026-06-04T06:20:00Z","12","11"
"BTC","BTC Up 69 Diff","Up","69","Diff >= 69","Down","0.5","1","13778","6909","6869","50.1452","40","0.2903","2026-04-14T04:20:00Z","2026-06-04T04:55:00Z","12","11"
"BTC","BTC Up 70 Diff","Up","70","Diff >= 70","Down","0.5","1","13706","6869","6837","50.1167","32","0.2335","2026-04-14T07:05:00Z","2026-06-04T03:40:00Z","12","11"
"BTC","BTC Up 71 Diff","Up","71","Diff >= 71","Down","0.5","1","13649","6837","6812","50.0916","25","0.1832","2026-04-14T07:10:00Z","2026-06-03T22:45:00Z","12","11"
"BTC","BTC Up 72 Diff","Up","72","Diff >= 72","Down","0.5","1","13602","6812","6790","50.0809","22","0.1617","2026-04-14T18:05:00Z","2026-06-03T22:20:00Z","12","11"
"BTC","BTC Up 73 Diff","Up","73","Diff >= 73","Down","0.5","1","13551","6790","6761","50.107","29","0.214","2026-04-14T18:10:00Z","2026-06-03T22:15:00Z","12","11"
"BTC","BTC Up 74 Diff","Up","74","Diff >= 74","Down","0.5","1","13480","6761","6719","50.1558","42","0.3116","2026-04-14T19:05:00Z","2026-06-03T22:10:00Z","12","11"
"BTC","BTC Up 75 Diff","Up","75","Diff >= 75","Down","0.5","1","13388","6719","6669","50.1867","50","0.3735","2026-04-14T19:10:00Z","2026-06-03T20:35:00Z","12","11"
"BTC","BTC Up 76 Diff","Up","76","Diff >= 76","Down","0.5","1","13292","6669","6623","50.173","46","0.3461","2026-04-14T19:55:00Z","2026-06-03T20:30:00Z","12","11"
"BTC","BTC Up 77 Diff","Up","77","Diff >= 77","Down","0.5","1","13203","6623","6580","50.1628","43","0.3257","2026-04-14T20:10:00Z","2026-06-03T19:15:00Z","12","11"
"BTC","BTC Up 78 Diff","Up","78","Diff >= 78","Down","0.5","1","13115","6580","6535","50.1716","45","0.3431","2026-04-14T20:15:00Z","2026-06-03T19:00:00Z","12","11"
"BTC","BTC Up 79 Diff","Up","79","Diff >= 79","Down","0.5","1","13016","6535","6481","50.2074","54","0.4149","2026-04-17T09:30:00Z","2026-06-03T18:55:00Z","12","11"
"BTC","BTC Up 80 Diff","Up","80","Diff >= 80","Down","0.5","1","12894","6481","6413","50.2637","68","0.5274","2026-04-17T09:55:00Z","2026-06-03T15:00:00Z","12","11"
"BTC","BTC Up 81 Diff","Up","81","Diff >= 81","Down","0.5","1","12744","6413","6331","50.3217","82","0.6434","2026-04-17T11:10:00Z","2026-06-03T14:55:00Z","12","11"
"BTC","BTC Up 82 Diff","Up","82","Diff >= 82","Down","0.5","1","12571","6331","6240","50.3619","91","0.7239","2026-04-17T11:25:00Z","2026-06-03T13:20:00Z","14","11"
"BTC","BTC Up 83 Diff","Up","83","Diff >= 83","Down","0.5","1","12395","6240","6155","50.3429","85","0.6858","2026-04-17T11:30:00Z","2026-06-03T01:55:00Z","12","11"
"BTC","BTC Up 84 Diff","Up","84","Diff >= 84","Down","0.5","1","12212","6155","6057","50.4012","98","0.8025","2026-04-17T11:35:00Z","2026-06-03T01:30:00Z","12","11"
"BTC","BTC Up 85 Diff","Up","85","Diff >= 85","Down","0.5","1","12019","6057","5962","50.3952","95","0.7904","2026-04-17T12:00:00Z","2026-06-03T00:55:00Z","12","11"
"BTC","BTC Up 86 Diff","Up","86","Diff >= 86","Down","0.5","1","11804","5962","5842","50.5083","120","1.0166","2026-04-17T12:15:00Z","2026-06-02T22:10:00Z","12","11"
"BTC","BTC Up 87 Diff","Up","87","Diff >= 87","Down","0.5","1","11577","5842","5735","50.4621","107","0.9242","2026-04-17T12:20:00Z","2026-06-02T22:05:00Z","13","11"
"BTC","BTC Up 88 Diff","Up","88","Diff >= 88","Down","0.5","1","11339","5735","5604","50.5777","131","1.1553","2026-04-17T12:25:00Z","2026-06-02T22:00:00Z","14","11"
"BTC","BTC Up 89 Diff","Up","89","Diff >= 89","Down","0.5","1","11091","5604","5487","50.5275","117","1.0549","2026-04-17T12:50:00Z","2026-06-02T21:45:00Z","12","11"
"BTC","BTC Up 90 Diff","Up","90","Diff >= 90","Down","0.5","1","10858","5487","5371","50.5342","116","1.0683","2026-04-17T12:55:00Z","2026-06-02T21:40:00Z","12","11"
"BTC","BTC Up 91 Diff","Up","91","Diff >= 91","Down","0.5","1","10616","5371","5245","50.5934","126","1.1869","2026-04-17T13:00:00Z","2026-06-02T21:35:00Z","12","11"
"BTC","BTC Up 92 Diff","Up","92","Diff >= 92","Down","0.5","1","10373","5245","5128","50.564","117","1.1279","2026-04-17T13:15:00Z","2026-06-02T18:10:00Z","12","11"
"BTC","BTC Up 93 Diff","Up","93","Diff >= 93","Down","0.5","1","10141","5128","5013","50.567","115","1.134","2026-04-17T13:50:00Z","2026-06-02T14:55:00Z","12","11"
"BTC","BTC Up 94 Diff","Up","94","Diff >= 94","Down","0.5","1","9907","5013","4894","50.6006","119","1.2012","2026-04-17T13:55:00Z","2026-06-02T14:50:00Z","12","11"
"BTC","BTC Up 95 Diff","Up","95","Diff >= 95","Down","0.5","1","9688","4894","4794","50.5161","100","1.0322","2026-04-17T14:00:00Z","2026-06-02T14:15:00Z","12","11"
"BTC","BTC Up 96 Diff","Up","96","Diff >= 96","Down","0.5","1","9491","4794","4697","50.511","97","1.022","2026-04-17T14:45:00Z","2026-06-02T14:00:00Z","12","11"
"BTC","BTC Up 97 Diff","Up","97","Diff >= 97","Down","0.5","1","9278","4697","4581","50.6251","116","1.2503","2026-04-17T15:20:00Z","2026-06-02T13:45:00Z","14","11"
"BTC","BTC Up 98 Diff","Up","98","Diff >= 98","Down","0.5","1","9055","4581","4474","50.5908","107","1.1817","2026-04-17T20:05:00Z","2026-06-02T13:40:00Z","12","11"
"BTC","BTC Up 99 Diff","Up","99","Diff >= 99","Down","0.5","1","8853","4474","4379","50.5365","95","1.0731","2026-04-17T20:10:00Z","2026-06-02T13:35:00Z","12","11"
"BTC","BTC Up 100 Diff","Up","100","Diff >= 100","Down","0.5","1","8651","4379","4272","50.6184","107","1.2369","2026-04-17T21:05:00Z","2026-06-02T13:30:00Z","12","11"
"BTC","BTC Up 101 Diff","Up","101","Diff >= 101","Down","0.5","1","8444","4272","4172","50.5921","100","1.1843","2026-04-17T21:30:00Z","2026-06-02T13:25:00Z","12","11"
"BTC","BTC Up 102 Diff","Up","102","Diff >= 102","Down","0.5","1","8257","4172","4085","50.5268","87","1.0537","2026-04-17T22:35:00Z","2026-06-02T12:50:00Z","12","11"
"BTC","BTC Up 103 Diff","Up","103","Diff >= 103","Down","0.5","1","8110","4085","4025","50.3699","60","0.7398","2026-04-20T03:40:00Z","2026-06-02T12:45:00Z","12","11"
"BTC","BTC Up 104 Diff","Up","104","Diff >= 104","Down","0.5","1","7975","4025","3950","50.4702","75","0.9404","2026-04-20T03:45:00Z","2026-06-02T12:30:00Z","12","11"
"BTC","BTC Up 105 Diff","Up","105","Diff >= 105","Down","0.5","1","7806","3950","3856","50.6021","94","1.2042","2026-04-20T03:50:00Z","2026-06-02T12:25:00Z","12","11"
"BTC","BTC Up 106 Diff","Up","106","Diff >= 106","Down","0.5","1","7607","3856","3751","50.6902","105","1.3803","2026-04-20T03:55:00Z","2026-06-02T12:10:00Z","12","11"
"BTC","BTC Up 107 Diff","Up","107","Diff >= 107","Down","0.5","1","7385","3751","3634","50.7921","117","1.5843","2026-04-21T08:50:00Z","2026-06-02T12:05:00Z","12","11"
"BTC","BTC Up 108 Diff","Up","108","Diff >= 108","Down","0.5","1","7130","3634","3496","50.9677","138","1.9355","2026-04-21T10:25:00Z","2026-06-02T11:10:00Z","12","11"
"BTC","BTC Up 109 Diff","Up","109","Diff >= 109","Down","0.5","1","6849","3496","3353","51.0439","143","2.0879","2026-04-21T10:40:00Z","2026-06-02T10:55:00Z","12","11"
"BTC","BTC Up 110 Diff","Up","110","Diff >= 110","Down","0.5","1","6551","3353","3198","51.183","155","2.3661","2026-04-21T10:45:00Z","2026-06-02T10:30:00Z","13","11"
"BTC","BTC Up 111 Diff","Up","111","Diff >= 111","Down","0.5","1","6231","3198","3033","51.324","165","2.6481","2026-04-21T10:50:00Z","2026-06-02T07:55:00Z","12","11"
"BTC","BTC Up 112 Diff","Up","112","Diff >= 112","Down","0.5","1","5896","3033","2863","51.4417","170","2.8833","2026-04-21T10:55:00Z","2026-06-02T06:40:00Z","12","10"
"BTC","BTC Up 113 Diff","Up","113","Diff >= 113","Down","0.5","1","5540","2863","2677","51.6787","186","3.3574","2026-04-21T23:10:00Z","2026-06-02T06:35:00Z","13","10"
"BTC","BTC Up 114 Diff","Up","114","Diff >= 114","Down","0.5","1","5164","2677","2487","51.8397","190","3.6793","2026-04-21T23:45:00Z","2026-06-02T06:30:00Z","12","10"
"BTC","BTC Up 115 Diff","Up","115","Diff >= 115","Down","0.5","1","4794","2487","2307","51.8773","180","3.7547","2026-04-21T23:50:00Z","2026-06-02T06:15:00Z","12","10"
"BTC","BTC Up 116 Diff","Up","116","Diff >= 116","Down","0.5","1","4464","2307","2157","51.6801","150","3.3602","2026-04-22T15:25:00Z","2026-06-02T06:10:00Z","14","10"
"BTC","BTC Up 117 Diff","Up","117","Diff >= 117","Down","0.5","1","4172","2157","2015","51.7018","142","3.4036","2026-04-22T15:30:00Z","2026-06-02T05:45:00Z","12","10"
"BTC","BTC Up 118 Diff","Up","118","Diff >= 118","Down","0.5","1","3856","2015","1841","52.2562","174","4.5124","2026-04-22T15:35:00Z","2026-06-02T05:40:00Z","11","10"
"BTC","BTC Up 119 Diff","Up","119","Diff >= 119","Down","0.5","1","3527","1841","1686","52.1973","155","4.3947","2026-04-22T15:40:00Z","2026-06-02T05:35:00Z","13","10"
"BTC","BTC Up 120 Diff","Up","120","Diff >= 120","Down","0.5","1","3229","1686","1543","52.2143","143","4.4286","2026-04-22T15:45:00Z","2026-06-02T04:50:00Z","12","10"
"BTC","BTC Up 121 Diff","Up","121","Diff >= 121","Down","0.5","1","2964","1543","1421","52.058","122","4.1161","2026-04-22T18:20:00Z","2026-06-02T04:45:00Z","12","10"
"BTC","BTC Up 122 Diff","Up","122","Diff >= 122","Down","0.5","1","2723","1421","1302","52.1851","119","4.3702","2026-04-22T18:25:00Z","2026-06-02T04:40:00Z","10","10"
"BTC","BTC Up 123 Diff","Up","123","Diff >= 123","Down","0.5","1","2493","1302","1191","52.2262","111","4.4525","2026-04-22T18:50:00Z","2026-06-02T03:55:00Z","10","10"
"BTC","BTC Up 124 Diff","Up","124","Diff >= 124","Down","0.5","1","2283","1191","1092","52.1682","99","4.3364","2026-04-24T11:15:00Z","2026-06-02T01:20:00Z","11","10"
"BTC","BTC Up 125 Diff","Up","125","Diff >= 125","Down","0.5","1","2087","1092","995","52.3239","97","4.6478","2026-04-24T11:30:00Z","2026-06-02T01:15:00Z","18","10"
"BTC","BTC Up 126 Diff","Up","126","Diff >= 126","Down","0.5","1","1906","995","911","52.2036","84","4.4071","2026-04-24T11:35:00Z","2026-06-02T01:00:00Z","10","10"
"BTC","BTC Up 127 Diff","Up","127","Diff >= 127","Down","0.5","1","1744","911","833","52.2362","78","4.4725","2026-04-26T17:10:00Z","2026-06-02T00:05:00Z","10","10"
"BTC","BTC Up 128 Diff","Up","128","Diff >= 128","Down","0.5","1","1593","833","760","52.2913","73","4.5825","2026-04-26T17:15:00Z","2026-06-02T00:00:00Z","12","9"
"BTC","BTC Up 129 Diff","Up","129","Diff >= 129","Down","0.5","1","1463","760","703","51.9481","57","3.8961","2026-04-26T17:20:00Z","2026-06-01T23:55:00Z","11","8"
"BTC","BTC Up 130 Diff","Up","130","Diff >= 130","Down","0.5","1","1348","703","645","52.1513","58","4.3027","2026-04-26T18:25:00Z","2026-06-01T23:50:00Z","10","8"
"BTC","BTC Up 131 Diff","Up","131","Diff >= 131","Down","0.5","1","1235","645","590","52.2267","55","4.4534","2026-04-26T18:50:00Z","2026-06-01T21:35:00Z","10","8"
"BTC","BTC Up 132 Diff","Up","132","Diff >= 132","Down","0.5","1","1122","590","532","52.5847","58","5.1693","2026-04-26T18:55:00Z","2026-06-01T21:30:00Z","10","8"
"BTC","BTC Up 133 Diff","Up","133","Diff >= 133","Down","0.5","1","1017","532","485","52.3107","47","4.6214","2026-04-26T19:00:00Z","2026-06-01T21:25:00Z","11","7"
"BTC","BTC Up 134 Diff","Up","134","Diff >= 134","Down","0.5","1","908","485","423","53.4141","62","6.8282","2026-04-26T19:15:00Z","2026-06-01T21:00:00Z","10","7"
"BTC","BTC Up 135 Diff","Up","135","Diff >= 135","Down","0.5","1","786","423","363","53.8168","60","7.6336","2026-04-26T23:50:00Z","2026-06-01T20:55:00Z","8","6"
"BTC","BTC Up 136 Diff","Up","136","Diff >= 136","Down","0.5","1","670","363","307","54.1791","56","8.3582","2026-04-27T00:55:00Z","2026-06-01T20:50:00Z","10","6"
"BTC","BTC Up 137 Diff","Up","137","Diff >= 137","Down","0.5","1","565","307","258","54.3363","49","8.6726","2026-04-27T01:00:00Z","2026-06-01T18:35:00Z","8","6"
"BTC","BTC Up 138 Diff","Up","138","Diff >= 138","Down","0.5","1","460","258","202","56.087","56","12.1739","2026-04-27T01:05:00Z","2026-06-01T18:00:00Z","7","5"
"BTC","BTC Up 139 Diff","Up","139","Diff >= 139","Down","0.5","1","354","202","152","57.0621","50","14.1243","2026-04-27T20:30:00Z","2026-06-01T17:55:00Z","7","5"
"BTC","BTC Up 140 Diff","Up","140","Diff >= 140","Down","0.5","1","260","152","108","58.4615","44","16.9231","2026-04-27T20:35:00Z","2026-06-01T17:50:00Z","9","5"
"BTC","BTC Up 141 Diff","Up","141","Diff >= 141","Down","0.5","1","196","108","88","55.102","20","10.2041","2026-04-30T02:10:00Z","2026-06-01T10:55:00Z","6","4"
"BTC","BTC Up 142 Diff","Up","142","Diff >= 142","Down","0.5","1","146","88","58","60.274","30","20.5479","2026-04-30T02:15:00Z","2026-06-01T09:30:00Z","8","4"
"BTC","BTC Up 143 Diff","Up","143","Diff >= 143","Down","0.5","1","91","58","33","63.7363","25","27.4725","2026-04-30T03:30:00Z","2026-06-01T05:45:00Z","12","4"
"BTC","BTC Up 144 Diff","Up","144","Diff >= 144","Down","0.5","1","60","33","27","55","6","10","2026-05-01T07:25:00Z","2026-06-01T05:20:00Z","5","4"
"BTC","BTC Up 145 Diff","Up","145","Diff >= 145","Down","0.5","1","42","27","15","64.2857","12","28.5714","2026-05-01T07:40:00Z","2026-06-01T05:15:00Z","6","3"
"BTC","BTC Up 146 Diff","Up","146","Diff >= 146","Down","0.5","1","20","15","5","75","10","50","2026-05-01T07:55:00Z","2026-06-01T05:00:00Z","7","2"
"BTC","BTC Up 147 Diff","Up","147","Diff >= 147","Down","0.5","1","6","5","1","83.3333","4","66.6667","2026-05-01T08:20:00Z","2026-06-01T04:05:00Z","5","1"
"BTC","BTC Up 148 Diff","Up","148","Diff >= 148","Down","0.5","1","1","1","0","100","1","100","2026-05-01T08:25:00Z","2026-05-01T08:25:00Z","1","0"
"BTC","BTC Up 149 Diff","Up","149","Diff >= 149","Down","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Up 150 Diff","Up","150","Diff >= 150","Down","0.5","1","0","0","0","0","0","0",,,"0","0"
"ETH","ETH Down 1 Diff","Down","1","-Diff >= 1","Up","0.5","1","4940","2468","2472","49.9595","-4","-0.081","2026-04-07T18:40:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 2 Diff","Down","2","-Diff >= 2","Up","0.5","1","4700","2355","2345","50.1064","10","0.2128","2026-04-07T18:45:00Z","2026-06-07T18:35:00Z","15","8"
"ETH","ETH Down 3 Diff","Down","3","-Diff >= 3","Up","0.5","1","4461","2229","2232","49.9664","-3","-0.0672","2026-04-07T18:50:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 4 Diff","Down","4","-Diff >= 4","Up","0.5","1","4204","2117","2087","50.3568","30","0.7136","2026-04-07T18:55:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 5 Diff","Down","5","-Diff >= 5","Up","0.5","1","3907","1973","1934","50.4991","39","0.9982","2026-05-12T01:35:00Z","2026-06-07T18:35:00Z","12","8"
"ETH","ETH Down 6 Diff","Down","6","-Diff >= 6","Up","0.5","1","3590","1821","1769","50.7242","52","1.4485","2026-05-12T01:40:00Z","2026-06-07T18:35:00Z","17","8"
"ETH","ETH Down 7 Diff","Down","7","-Diff >= 7","Up","0.5","1","3297","1657","1640","50.2578","17","0.5156","2026-05-12T07:45:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 8 Diff","Down","8","-Diff >= 8","Up","0.5","1","3057","1529","1528","50.0164","1","0.0327","2026-05-12T07:50:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 9 Diff","Down","9","-Diff >= 9","Up","0.5","1","2835","1418","1417","50.0176","1","0.0353","2026-05-12T08:05:00Z","2026-06-07T18:35:00Z","12","8"
"ETH","ETH Down 10 Diff","Down","10","-Diff >= 10","Up","0.5","1","2638","1308","1330","49.583","-22","-0.834","2026-05-12T08:10:00Z","2026-06-07T18:35:00Z","12","8"
"ETH","ETH Down 11 Diff","Down","11","-Diff >= 11","Up","0.5","1","2493","1222","1271","49.0172","-49","-1.9655","2026-05-12T08:15:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 12 Diff","Down","12","-Diff >= 12","Up","0.5","1","2366","1164","1202","49.197","-38","-1.6061","2026-05-12T10:50:00Z","2026-06-07T18:35:00Z","11","8"
"ETH","ETH Down 13 Diff","Down","13","-Diff >= 13","Up","0.5","1","2246","1096","1150","48.7979","-54","-2.4043","2026-05-12T15:25:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 14 Diff","Down","14","-Diff >= 14","Up","0.5","1","2155","1045","1110","48.4919","-65","-3.0162","2026-05-16T15:30:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 15 Diff","Down","15","-Diff >= 15","Up","0.5","1","2074","1006","1068","48.5053","-62","-2.9894","2026-05-16T20:35:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 16 Diff","Down","16","-Diff >= 16","Up","0.5","1","2003","965","1038","48.1777","-73","-3.6445","2026-05-16T20:40:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 17 Diff","Down","17","-Diff >= 17","Up","0.5","1","1939","936","1003","48.2723","-67","-3.4554","2026-05-16T23:55:00Z","2026-06-07T18:35:00Z","14","8"
"ETH","ETH Down 18 Diff","Down","18","-Diff >= 18","Up","0.5","1","1883","902","981","47.9023","-79","-4.1954","2026-05-17T00:50:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 19 Diff","Down","19","-Diff >= 19","Up","0.5","1","1827","881","946","48.2211","-65","-3.5577","2026-05-17T01:35:00Z","2026-06-07T18:35:00Z","11","8"
"ETH","ETH Down 20 Diff","Down","20","-Diff >= 20","Up","0.5","1","1765","847","918","47.9887","-71","-4.0227","2026-05-17T02:50:00Z","2026-06-07T18:35:00Z","9","8"
"ETH","ETH Down 21 Diff","Down","21","-Diff >= 21","Up","0.5","1","1724","820","904","47.5638","-84","-4.8724","2026-05-17T02:55:00Z","2026-06-07T18:35:00Z","11","8"
"ETH","ETH Down 22 Diff","Down","22","-Diff >= 22","Up","0.5","1","1697","807","890","47.5545","-83","-4.891","2026-05-18T14:30:00Z","2026-06-07T18:35:00Z","9","8"
"ETH","ETH Down 23 Diff","Down","23","-Diff >= 23","Up","0.5","1","1673","794","879","47.4597","-85","-5.0807","2026-05-18T14:35:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 24 Diff","Down","24","-Diff >= 24","Up","0.5","1","1651","784","867","47.4864","-83","-5.0273","2026-05-18T14:50:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 25 Diff","Down","25","-Diff >= 25","Up","0.5","1","1634","773","861","47.3072","-88","-5.3856","2026-05-18T14:55:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 26 Diff","Down","26","-Diff >= 26","Up","0.5","1","1619","768","851","47.4367","-83","-5.1266","2026-05-18T15:10:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 27 Diff","Down","27","-Diff >= 27","Up","0.5","1","1605","759","846","47.2897","-87","-5.4206","2026-06-01T15:45:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 28 Diff","Down","28","-Diff >= 28","Up","0.5","1","1595","755","840","47.3354","-85","-5.3292","2026-06-01T15:50:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 29 Diff","Down","29","-Diff >= 29","Up","0.5","1","1585","750","835","47.3186","-85","-5.3628","2026-06-01T15:55:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 30 Diff","Down","30","-Diff >= 30","Up","0.5","1","1576","746","830","47.335","-84","-5.3299","2026-06-01T16:00:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 31 Diff","Down","31","-Diff >= 31","Up","0.5","1","1570","742","828","47.2611","-86","-5.4777","2026-06-02T07:05:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 32 Diff","Down","32","-Diff >= 32","Up","0.5","1","1566","741","825","47.318","-84","-5.364","2026-06-02T08:00:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 33 Diff","Down","33","-Diff >= 33","Up","0.5","1","1559","739","820","47.4022","-81","-5.1956","2026-06-02T08:05:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 34 Diff","Down","34","-Diff >= 34","Up","0.5","1","1550","735","815","47.4194","-80","-5.1613","2026-06-02T08:50:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 35 Diff","Down","35","-Diff >= 35","Up","0.5","1","1533","731","802","47.6843","-71","-4.6314","2026-06-02T08:55:00Z","2026-06-07T18:35:00Z","10","8"
"ETH","ETH Down 36 Diff","Down","36","-Diff >= 36","Up","0.5","1","1517","719","798","47.3962","-79","-5.2076","2026-06-02T09:30:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 37 Diff","Down","37","-Diff >= 37","Up","0.5","1","1510","716","794","47.4172","-78","-5.1656","2026-06-02T12:35:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 38 Diff","Down","38","-Diff >= 38","Up","0.5","1","1501","713","788","47.5017","-75","-4.9967","2026-06-02T12:40:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 39 Diff","Down","39","-Diff >= 39","Up","0.5","1","1493","708","785","47.4213","-77","-5.1574","2026-06-02T12:55:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 40 Diff","Down","40","-Diff >= 40","Up","0.5","1","1489","706","783","47.4144","-77","-5.1713","2026-06-02T14:30:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 41 Diff","Down","41","-Diff >= 41","Up","0.5","1","1483","705","778","47.5388","-73","-4.9225","2026-06-02T14:45:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 42 Diff","Down","42","-Diff >= 42","Up","0.5","1","1473","701","772","47.59","-71","-4.8201","2026-06-02T15:00:00Z","2026-06-07T18:35:00Z","9","8"
"ETH","ETH Down 43 Diff","Down","43","-Diff >= 43","Up","0.5","1","1463","696","767","47.5735","-71","-4.853","2026-06-02T15:05:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 44 Diff","Down","44","-Diff >= 44","Up","0.5","1","1455","692","763","47.5601","-71","-4.8797","2026-06-02T15:20:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 45 Diff","Down","45","-Diff >= 45","Up","0.5","1","1447","689","758","47.6158","-69","-4.7685","2026-06-02T15:25:00Z","2026-06-07T18:35:00Z","7","8"
"ETH","ETH Down 46 Diff","Down","46","-Diff >= 46","Up","0.5","1","1436","685","751","47.7019","-66","-4.5961","2026-06-02T15:30:00Z","2026-06-07T18:35:00Z","7","8"
